2532,3/24/2015 14:57,3,35,38
5592,3/31/2015 11:47,411,35,39
5621,4/2/2015 20:41,108,35,39
6806,4/4/2015 11:55,61,35,39
6807,4/4/2015 11:56,119,35,39
6809,4/4/2015 12:44,7,35,39
6806,4/4/2015 12:44,6,35,39
6792,4/4/2015 12:46,1,35,39
6799,4/6/2015 11:25,109,35,39
6801,4/6/2015 11:27,93,35,39
6821,4/6/2015 14:25,21,35,39
6820,4/6/2015 14:45,16,35,39
6806,4/7/2015 13:38,6,35,39
1431,3/19/2015 19:13,5,35,39
1425,3/19/2015 19:13,336,35,39
2525,3/25/2015 19:46,4,35,38
5594,3/29/2015 16:06,2,35,39
1423,3/19/2015 11:36,8,35,39
1467,3/19/2015 11:37,6,35,39
1423,3/19/2015 14:49,10,35,39
2523,3/23/2015 11:35,99,35,38
2523,3/23/2015 12:14,7,35,38
2524,3/23/2015 17:11,28,35,38
5630,4/1/2015 17:27,4,35,39
2795,7/9/2000 9:20,8,34,38
2795,7/9/2000 9:21,16,34,38
2795,7/9/2000 10:04,0,34,38
2795,7/9/2000 10:05,0,34,38
2795,7/9/2000 10:06,0,34,38
2795,7/9/2000 10:49,0,34,38
2795,7/9/2000 10:50,0,34,38
2795,7/9/2000 10:51,0,34,38
2795,7/9/2000 11:34,0,34,38
2795,7/9/2000 11:35,0,34,38
2795,7/9/2000 11:36,0,34,38
2795,7/9/2000 12:19,0,34,38
2795,7/9/2000 12:20,0,34,38
2795,7/9/2000 12:21,0,34,38
2795,7/9/2000 13:04,0,34,38
2795,7/9/2000 13:05,0,34,38
2795,7/9/2000 13:06,0,34,38
2795,7/9/2000 13:49,0,34,38
2795,7/9/2000 13:50,0,34,38
2795,7/9/2000 13:51,0,34,38
2795,7/9/2000 14:34,0,34,38
2795,7/9/2000 14:35,0,34,38
2795,7/9/2000 14:36,0,34,38
2795,7/9/2000 15:19,0,34,38
2795,7/9/2000 15:20,0,34,38
2795,7/9/2000 15:21,0,34,38
2795,7/9/2000 16:04,0,34,38
2795,7/9/2000 16:05,0,34,38
2795,7/9/2000 16:06,0,34,38
2795,7/9/2000 16:49,0,34,38
2795,7/9/2000 16:50,0,34,38
2795,7/9/2000 16:51,0,34,38
2795,7/9/2000 17:34,0,34,38
2795,7/9/2000 17:35,0,34,38
2795,7/9/2000 17:36,0,34,38
2795,7/9/2000 18:19,0,34,38
2795,7/9/2000 18:20,0,34,38
2795,7/9/2000 18:21,0,34,38
2795,7/9/2000 19:04,0,34,38
2795,7/9/2000 19:05,0,34,38
2795,7/9/2000 19:06,0,34,38
2795,7/9/2000 19:35,61,34,38
2795,7/9/2000 19:49,0,34,38
2795,7/9/2000 19:50,0,34,38
2795,7/9/2000 19:51,0,34,38
2795,7/9/2000 20:34,0,34,38
2795,7/9/2000 20:35,0,34,38
2795,7/9/2000 20:36,0,34,38
2795,7/9/2000 21:19,0,34,38
2795,7/9/2000 21:20,0,34,38
2795,7/9/2000 21:21,0,34,38
2795,7/9/2000 22:04,0,34,38
2795,7/9/2000 22:05,0,34,38
2795,7/9/2000 22:06,0,34,38
2795,7/9/2000 22:41,60,34,38
2795,7/9/2000 22:49,0,34,38
2795,7/9/2000 22:50,0,34,38
2795,7/9/2000 22:51,0,34,38
2795,7/9/2000 23:34,0,34,38
2795,7/9/2000 23:35,0,34,38
2795,7/9/2000 23:36,0,34,38
2795,7/10/2000 0:10,60,34,38
2795,7/10/2000 0:19,0,34,38
2795,7/10/2000 0:20,0,34,38
2795,7/10/2000 0:21,0,34,38
2795,7/10/2000 1:04,0,34,38
2795,7/10/2000 1:05,0,34,38
2795,7/10/2000 1:06,0,34,38
2795,7/10/2000 1:49,0,34,38
2795,7/10/2000 1:50,0,34,38
2795,7/10/2000 1:51,0,34,38
2795,7/10/2000 2:34,0,34,38
2795,7/10/2000 2:35,0,34,38
2795,7/10/2000 2:36,0,34,38
2795,7/10/2000 3:19,0,34,38
2795,7/10/2000 3:20,0,34,38
2795,7/10/2000 3:21,0,34,38
2795,7/10/2000 4:04,0,34,38
2795,7/10/2000 4:05,0,34,38
2795,7/10/2000 4:06,0,34,38
2795,7/10/2000 4:49,0,34,38
2795,7/10/2000 4:50,0,34,38
2795,7/10/2000 4:51,0,34,38
2795,7/10/2000 5:34,0,34,38
2795,7/10/2000 5:35,0,34,38
2795,7/10/2000 5:36,0,34,38
2795,7/10/2000 6:19,0,34,38
2795,7/10/2000 6:20,0,34,38
2795,7/10/2000 6:21,0,34,38
2795,7/10/2000 7:04,0,34,38
2795,7/10/2000 7:05,0,34,38
2795,7/10/2000 7:06,0,34,38
2795,7/10/2000 7:49,0,34,38
2795,7/10/2000 7:50,0,34,38
2795,7/10/2000 7:51,0,34,38
2795,7/10/2000 8:34,0,34,38
2795,7/10/2000 8:35,0,34,38
2795,7/10/2000 8:36,0,34,38
2795,7/10/2000 9:19,0,34,38
2795,7/10/2000 9:20,0,34,38
2795,7/10/2000 9:21,0,34,38
2795,7/10/2000 10:04,0,34,38
2795,7/10/2000 10:05,0,34,38
2795,7/10/2000 10:06,0,34,38
2795,7/10/2000 10:49,0,34,38
2795,7/10/2000 10:50,0,34,38
2795,7/10/2000 10:51,0,34,38
2795,7/10/2000 11:34,0,34,38
2795,7/10/2000 11:35,0,34,38
2795,7/10/2000 11:36,0,34,38
2795,7/10/2000 12:19,0,34,38
2795,7/10/2000 12:20,0,34,38
2795,7/10/2000 12:21,0,34,38
2795,7/10/2000 13:04,0,34,38
2795,7/10/2000 13:05,0,34,38
2795,7/10/2000 13:06,0,34,38
2795,7/10/2000 13:49,0,34,38
2795,7/10/2000 13:50,0,34,38
2795,7/10/2000 13:51,0,34,38
2795,7/10/2000 14:34,0,34,38
2795,7/10/2000 14:35,0,34,38
2795,7/10/2000 14:36,0,34,38
2795,7/10/2000 15:19,0,34,38
2795,7/10/2000 15:20,0,34,38
2795,7/10/2000 15:21,0,34,38
2795,7/10/2000 16:04,0,34,38
2795,7/10/2000 16:05,0,34,38
2795,7/10/2000 16:06,0,34,38
2795,7/10/2000 16:49,0,34,38
2795,7/10/2000 16:50,0,34,38
2795,7/10/2000 16:51,0,34,38
2795,7/10/2000 17:34,0,34,38
2795,7/10/2000 17:35,0,34,38
2795,7/10/2000 17:36,0,34,38
2795,7/10/2000 18:19,0,34,38
2795,7/10/2000 18:20,0,34,38
2795,7/10/2000 18:21,0,34,38
